action,event_pk,rn,date,work_area,organization,survey,sampling_bout,site_id,source,project_specific_id,hakai_id,line_out_depth,pressure_transducer_depth,collected,preserved,analyzed,acidified,volume,lab_technician,filter_portion,pre_weight_mg,post_weight_mg,filter_size_mm,filter_type,extraction_duration,extraction_method,initial_extraction_volume,volume_filtered_ml,final_extraction_volume,tac_peak,_19_but,_19_hex,alpha_carotene,alloxanthin,antheraxanthin,beta_carotene,c2mgdg,chl_a,chl_b,chl_c1,chl_c1_c2,chl_c2,chl_c3,chl_ide_a,chla_allomer,chla_prime,diadinoxanthin,diatoxanthin,dv_chl_a,fuco,gyroxanthin_diester,lutein,me_chlide,mgdvp,neoxanthin,peri,phbide,phphyt,prasinoxanthin,violaxanthin,zeaxanthin,total_chl_a,all_chl_a,all_chl_a_flag,analyzing_lab,comments,quality_log,row_flag,quality_level
,525348,1,2019-07-18,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8474,5,5.7983328,2019-07-18 10:28:20,2019-07-18 11:37:07,2020-03-28 00:00:00,,1000,eva.jordison,1,,,,,,,,1000,,,0.042926408,0.062007156,0.143233047,0.265622805,0.11496582,0.287936722,,2.515674789,0.981592261,,0.127154802,,0.02559051,0,0.057844797,0.132807029,0.085854328,0.055448046,,0.308327412,0,0.076040002,,,0.172393523,0.099034175,,,0.473626179,0.135651787,0.54554273,2.515674789,2.706326615,,USC,,"1: Event metadata QCd by EJ2: HPLC QC'd by CM",Results,Technicianm
,525349,1,2019-07-18,QUADRA,HAKAI,QOMA1,3,QU39,M,,QX8475,10,,2019-07-18 11:30:55,2019-07-18 11:36:56,2020-03-28 00:00:00,,1000,eva.jordison,1,,,,,,,,1000,,,0.02793357,0.012372755,0.053136355,0.069515151,0.045117961,0.143986246,,1.376260718,0.754439768,,0.066125149,,0.012180264,0,0.04474038,0.06073311,0.05146531,0.018173368,,0.260489756,0.030082256,0.034812874,,,0.129386086,0.071334737,,,0.329657634,0.088379169,0.270821744,1.376260718,1.481734209,,USC,,"1: Event metadata QCd by EJ2: HPLC QC'd by CM",Results,Technicianm
,525348,1,2019-07-18,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8476,20,20.3725974,2019-07-18 10:28:20,2019-07-18 11:37:07,2020-03-28 00:00:00,,1000,eva.jordison,1,,,,,,,,1000,,,0,0,0.014653853,0.017128082,0.026105787,0.03634275,,0.418853054,0.22111261,,0.029152031,,0,0,0,0.014549597,0.04188551,0,,0.168492805,0,0,,,0.053979412,0,,,0.104817969,0.050192203,0.061310839,0.418853054,0.433402651,,USC,,"1: Event metadata QCd by EJ2: HPLC QC'd by CM",Results,Technicianm
,525348,1,2019-07-18,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8477,30,30.0142107,2019-07-18 10:28:20,2019-07-18 11:37:07,,,1000,eva.jordison,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Event metadata QCd by EJ2: HPLC QC'd by CM",Collected,Technicianm
,527070,1,2019-07-23,QUADRA,HAKAI,QOMD,1,QU29,M,,QX8478,5,,2019-07-23 09:44:38,2019-07-23 10:06:47,,,1000,bryn.fedje,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Event Metadata QC'd by CO2: updated volume in elab to match portal. HPLC QC'd by CM",Collected,Technicianm
,527171,1,2019-07-24,QUADRA,HAKAI,QOMA5,1,QU39,M,,QX8481,0,,2019-07-24 09:59:10,2019-07-24 10:40:16,2020-03-28 00:00:00,,1000,emma.myers,1,,,,,,,,1000,,,0.044230611,0.064941702,0.079157341,0.120832428,0.214898592,0.330530184,,2.375365309,1.249750406,,0.083391945,,0,0.04857949,0.026459284,0.166408372,0.099919721,0.036134571,,0.245355735,0.05753274,0.127585436,,,0.227709399,0,,,0.708367277,0.201148027,1.012527208,2.423944799,2.616812455,,USC,,"1: Event metadata QC'd by CO2: HPLC QC'd by CM",Results,Technicianm
,527171,1,2019-07-24,QUADRA,HAKAI,QOMA5,1,QU39,M,,QX8479,5,,2019-07-24 09:59:10,2019-07-24 10:40:16,2020-03-28 00:00:00,,1000,emma.myers,1,,,,,,,,1000,,,0.043856833,0.042416824,0.125527549,0.145521555,0.150177017,0.419548066,,3.327899029,1.957610727,,0.129797848,,0,0,0.089337602,0.196433929,0.068987241,0.023940561,,0.35839973,0.045334021,0.057441808,,,0.327790348,0.083142148,,,0.960179245,0.217927334,0.89965355,3.327899029,3.61367056,,USC,,"1: Event metadata QC'd by CO2: HPLC QC'd by CM",Results,Technicianm
,527171,1,2019-07-24,QUADRA,HAKAI,QOMA5,1,QU39,M,,QX8482,10,10.4492567,2019-07-24 09:59:10,2019-07-24 10:40:16,2020-03-28 00:00:00,,900,emma.myers,1,,,,,,,,900,,,0.063141391,0.045914707,0.116889525,0.122801416,0.079926737,0.278896492,,2.70586023,1.623165375,,0.142231022,,0,0.094899149,0.089058888,0.15953189,0.074973843,0.020353992,,0.486438075,0.034421885,0.052091808,,,0.274440197,0.119000971,,,0.743538319,0.126836977,0.52840718,2.800759379,3.049350157,,USC,,"1: Event metadata QC'd by CO2: HPLC QC'd by CM",Results,Technicianm
,527174,1,2019-07-24,QUADRA,HAKAI,QRAFT,1,QU38,M,,QX8480,5,4.9925601,2019-07-24 08:37:44,2019-07-24 09:20:12,2020-03-28 00:00:00,,700,,1,,,,,,,,700,,,0,0.354706384,0,0.264707362,0.093607626,0.165375787,,1.562378453,0.498884877,,0.15543896,,0.101174243,0,0.042952659,0.113907924,0,0.068659215,,0.665540085,0,0.048694001,,,0.119482502,0,,,0.277028309,0.156603543,0.1578563,1.562378453,1.719239036,,USC,,"1: Event metadata QC'd by CO2: Lots of jellyfish so only 700ml filtered. HPLC QC'd by CM",Results,Technicianm
,1060751,1,2019-07-30,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8483,0,,2019-07-30 09:45:11,2019-07-30 11:42:03,2020-03-28 00:00:00,,1000,"bryn.fedje,carrie.weekes,chris.osullivan",1,,,,,,,,1000,,,0.0459865,0.146303177,0.079366108,0.129325532,0.092113487,0.099546347,,1.519752919,0.684107075,,0.106730322,,0.027306854,0,0,0.036120209,0.090901113,0.060664398,,0.250847674,0,0.070235656,,,0.139484626,0.125527144,,,0.343198694,0.101188247,0.150397577,1.519752919,1.555873128,,USC,,"1: Event metadata QCd by EJ2: HPLC QC'd by CM",Results,Technicianm
,1060751,1,2019-07-30,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8484,5,5.9506549,2019-07-30 09:45:11,2019-07-30 11:42:03,2020-03-28 00:00:00,,1000,"bryn.fedje,carrie.weekes,chris.osullivan",1,,,,,,,,1000,,,0.046139036,0.042134467,0.046948641,0.06769951,0.04873025,0.07171052,,1.060005214,0.456481251,,0.06007968,,0.011818078,0,0,0.020293133,0.061295,0.028765658,,0.212766149,0,0.039745819,,,0.087470529,0.135775448,,,0.205145229,0.062998458,0.120748081,1.060005214,1.080298347,,USC,,"1: Event metadata QCd by EJ2: HPLC QC'd by CM",Results,Technicianm
,1060751,1,2019-07-30,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8485,10,,2019-07-30 09:45:11,2019-07-30 11:42:03,2020-03-28 00:00:00,,1000,"bryn.fedje,carrie.weekes,chris.osullivan",1,,,,,,,,1000,,,0,0.026011084,0.017983709,0.029170299,0.036975914,0.027046011,,0.573133907,0.233354622,,0.047606951,,0,0,0,0.008023103,0.066072314,0.024124077,,0.283671385,0,0,,,0.065360286,0.156344817,,,0.126499074,0.071292111,0.041815415,0.573133907,0.58115701,,USC,,"1: Event metadata QCd by EJ2: HPLC QC'd by CM",Results,Technicianm
,1060751,1,2019-07-30,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8486,20,20.1931062,2019-07-30 09:45:11,2019-07-30 11:42:03,2020-03-28 00:00:00,,1000,"bryn.fedje,carrie.weekes,chris.osullivan",1,,,,,,,,1000,,,0,0,0,0.008898873,0.027906537,0.019664979,,0.376120841,0.164762196,,0.028607389,,0,0,0,0.005429601,0.053690783,0.018462484,,0.236884954,0,0,,,0.062561957,0.172763768,,,0.095134154,0.057480057,0.020350654,0.376120841,0.381550443,,USC,,"1: Event metadata QCd by EJ2: HPLC QC'd by CM",Results,Technicianm
,1060751,1,2019-07-30,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8487,30,30.0040502,2019-07-30 09:45:11,2019-07-30 11:42:03,,,1000,"bryn.fedje,carrie.weekes,chris.osullivan",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Event metadata QCd by EJ2: HPLC QC'd by CM",Collected,Technicianm
,1059113,1,2019-08-03,CALVERT,HAKAI,KWAK,1,PRUTH,M,,CX8243,5,,2019-08-03 11:11:48,2019-08-03 13:28:44,,,1000,"bryn.fedje,chris.osullivan",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Event Metadata QC'd by CO2: hplc qcd by cm",Collected,Technicianm
,1059112,1,2019-08-03,CALVERT,HAKAI,KWAK,1,KC10,M,,CX8246,5,5.5430193,2019-08-03 09:12:54,2019-08-03 12:48:37,2020-03-28 00:00:00,,1000,"bryn.fedje,chris.osullivan",1,,,,,,,,1000,,,0,0.120087851,0,0.083747809,0,0.091706403,,1.458037897,0.255749503,,0.139891852,,0.042567207,0,0.097680902,0.066194757,0.110396047,0.026603782,,0.681207396,0,0,,,0.052435077,0.148108387,,,0.106736864,0.060148048,0.108207369,1.458037897,1.621913556,,USC,,"1: Event Metadata QC'd by CO2: hplc qcd by cm",Results,Technicianm
,1059388,1,2019-08-05,CALVERT,HAKAI,RVRS,1,DFO2,M,,CX8247,5,5.2733685,2019-08-05 11:03:51,2019-08-05 14:29:01,2020-03-28 00:00:00,,1000,"bryn.fedje,chris.mackenzie",1,,,,,,,,1000,,,0,0.06882662,0.274428044,0.379882654,0.039279042,0.254900691,,3.642751647,0.958857789,,0.321258036,,0,0.230325398,0.084861668,0.18765231,0.162435273,0.033415671,,1.140845516,0.029010396,0.085749176,,,0.208028442,0.213535918,,,0.294664819,0.185082744,0.318226915,3.873077045,4.145591022,,USC,,"1: Event QCd by cm2: hplc qcd by cm",Results,Technicianm
,1058444,1,2019-08-06,CALVERT,HAKAI,QCS_V1,1,QCS01,M,,CX8245,5,5.520199,2019-08-06 09:33:17,2019-08-06 12:25:35,2020-03-28 00:00:00,,1000,chris.osullivan,1,,,,,,,,1000,,,0,0.536945886,0.007169678,0.083163262,0.026971313,0.343380014,,4.846867206,0.428756657,,0.591432587,,0.196692161,0,0.158557082,0.208983345,0.358406664,0.046585514,,2.384982358,0,0,,,0,0.465391398,,,0.265824196,0.097731022,0.162098664,4.846867206,5.214407632,,USC,,"1: Event metadata QCd by BF2: hplc qcd by cm",Results,Technicianm
,1060764,1,2019-08-06,QUADRA,HAKAI,QRAFT,1,QU38,M,,QX8488,5,4.1055017,2019-08-06 10:29:19,2019-08-06 10:59:21,2020-03-28 00:00:00,,1000,isabelle.desmarais,1,,,,,,,,1000,,,0,0.102735231,0.063729274,0.088275036,0.098290227,0.632419974,,4.279046771,0.349734531,,0.539458941,,0,0,0.129221537,0.159476594,0.441409527,0.088404954,,2.259353557,0,0.070391897,,,0.118564249,0.240042029,,,0.156628789,0.11314132,0.228280393,4.279046771,4.567744903,,USC,,"1: Event metadata QC'd by EM2: HPLC metadata QCd by BF",Results,Technicianm
,1060742,1,2019-08-07,QUADRA,HAKAI,QOMA5,1,QU39,M,,QX8489,0,,2019-08-07 10:46:07,2019-08-07 10:59:20,2020-03-28 00:00:00,,1000,"eva.jordison,isabelle.desmarais",1,,,,,,,,1000,,,0,0.065577369,0.037449871,0.081175029,0.135596298,0.255331916,,1.564090761,0.586915619,,0.048322222,,0,0.031613743,0,0.048041181,0.088548449,0.034572462,,0.178707078,0.045354952,0.139177111,,,0.115309514,0,,,0.258523573,0.09423746,0.867167135,1.595704505,1.643745686,,USC,,"1: Event Metadata QCd by EJ2: HPLC metadata QCd by BF",Results,Technicianm
,1060742,1,2019-08-07,QUADRA,HAKAI,QOMA5,1,QU39,M,,QX8490,5,5.7399187,2019-08-07 10:46:07,2019-08-07 10:59:20,2020-03-28 00:00:00,,1000,"eva.jordison,isabelle.desmarais",1,,,,,,,,1000,,,0.042745035,0.037845261,0.120596016,0.199165671,0.113547485,0.465409721,,3.195492769,1.230867448,,0.144817944,,0,0.066178351,0.070626683,0.117890551,0.092558692,0.032703216,,0.335547812,0.05626916,0.097257254,,,0.229501482,0.137925433,,,0.540113216,0.132322101,1.468422194,3.26167112,3.450188355,,USC,,"1: Event Metadata QCd by EJ2: HPLC metadata QCd by BF",Results,Technicianm
,1060742,1,2019-08-07,QUADRA,HAKAI,QOMA5,1,QU39,M,,QX8491,10,10.6793261,2019-08-07 10:46:07,2019-08-07 10:59:20,2020-03-28 00:00:00,,1000,"eva.jordison,isabelle.desmarais",1,,,,,,,,1000,,,0,0.029209064,0.103680651,0.151575234,0.056344639,0.229654591,,2.13951199,0.766541762,,0.099481127,,0,0,0.065318836,0.081404315,0.066205533,0.019417639,,0.258972692,0.033817572,0.056279707,,,0.141418742,0.132073976,,,0.304311281,0.088332867,0.541158535,2.13951199,2.28623514,,USC,,"1: Event Metadata QCd by EJ2: HPLC metadata QCd by BF",Results,Technicianm
,1598904,1,2019-08-15,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8492,0,,2019-08-15 10:28:46,2019-08-15 12:09:53,2020-03-28 00:00:00,,1000,"chris.osullivan,eva.jordison",1,,,,,,,,1000,,,0.032983303,0.035861305,0.058481016,0.108807973,0.069593499,0.155416673,,1.332949519,0.438360628,,0.057107025,,0,0,0.036435847,0.046738184,0.086362754,0.035050727,,0.210258447,0.03099689,0.07104993,,,0.086833848,0.07914247,,,0.183889851,0.079370123,0.400883015,1.332949519,1.41612355,,USC,,"1: Event metadata QCd by EJ2: HPLC metadata QCd by BF",Results,Technicianm
,1598904,1,2019-08-15,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8493,5,5.807976,2019-08-15 10:28:46,2019-08-15 12:09:53,2020-03-28 00:00:00,,1000,"chris.osullivan,eva.jordison",1,,,,,,,,1000,,,0.035992409,0.044708821,0.068118629,0.128215868,0.055110174,0.160327577,,1.489646207,0.496054321,,0.073624208,,0.025816494,0,0.039973895,0.081343878,0.081907456,0.027865176,,0.246486976,0.035639132,0.067950163,,,0.099523889,0.085989575,,,0.216734189,0.101209905,0.429549352,1.489646207,1.610963979,,USC,,"1: Event metadata QCd by EJ2: HPLC metadata QCd by BF",Results,Technicianm
,1598904,1,2019-08-15,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8494,10,10.8193172,2019-08-15 10:28:46,2019-08-15 12:09:53,2020-03-28 00:00:00,,900,"chris.osullivan,eva.jordison",1,,,,,,,,900,,,0,0.024731807,0.039426912,0.062116979,0.036669702,0.089071513,,0.840704961,0.321790729,,0.042175517,,0.009295806,0,0,0.041779985,0.056531573,0.019269964,,0.183876519,0,0.05095464,,,0.074307233,0.08740859,,,0.144222318,0.066394557,0.204696882,0.840704961,0.882484946,,USC,,"1: Event metadata QCd by EJ2: HPLC metadata QCd by BF",Results,Technicianm
,1598904,1,2019-08-15,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8495,20,20.7744284,2019-08-15 10:28:46,2019-08-15 12:09:53,2020-03-28 00:00:00,,1000,"chris.osullivan,eva.jordison",1,,,,,,,,1000,,,0,0,0,0.007038048,0,0.022423355,,0.206643787,0.10870823,,0.012248901,,0,0,0,0.004917694,0.045531496,0,,0.105258358,0,0.032132664,,,0.040213238,0.087675851,,,0.05648348,0.04610794,0.041504962,0.206643787,0.211561481,,USC,,"1: Event metadata QCd by EJ2: HPLC metadata QCd by BF",Results,Technicianm
,1598904,1,2019-08-15,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8496,30,30.3263042,2019-08-15 10:28:46,2019-08-15 12:09:53,,,1000,"chris.osullivan,eva.jordison",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Event metadata QCd by EJ2: HPLC metadata QCd by BF",Collected,Technicianm
,1598304,1,2019-08-20,QUADRA,HAKAI,QOMA5,2,QU39,M,,QX8497,0,,2019-08-20 11:25:50,2019-08-20 14:18:16,2020-03-28 00:00:00,,1000,"chris.mackenzie,chris.osullivan,emma.myers,isabelle.desmarais",1,,,,,,,,1000,,,0,0.0955097,0.180670665,0.213994059,0.143913603,0.385125988,,2.767226464,1.063615352,,0.09291903,,0,0,0.073799559,0.126114406,0.110163705,0.063925767,,0.211771532,0.049207532,0.330410713,,,0.162675485,0.113900615,,,0.186267214,0.141199308,0.859935618,2.767226464,2.967140429,,USC,,"1: Event Metadata QC'd by CO2: HPLC metadata QCd by BF",Results,Technicianm
,1598304,1,2019-08-20,QUADRA,HAKAI,QOMA5,2,QU39,M,,QX8498,5,5.5575659,2019-08-20 11:25:50,2019-08-20 14:18:16,2020-03-28 00:00:00,,1000,"chris.mackenzie,chris.osullivan,emma.myers,isabelle.desmarais",1,,,,,,,,1000,,,0.044285226,0.069201129,0.193755884,0.295968386,0.108040599,0.346993528,,3.148200576,1.121725294,,0.14419844,,0,0.060307762,0.094934237,0.138047025,0.088209918,0.041961606,,0.328447356,0.042158589,0.113168788,,,0.194843463,0.145774848,,,0.461009352,0.130630336,0.77293799,3.208508338,3.4414896,,USC,,"1: Event Metadata QC'd by CO2: HPLC metadata QCd by BF",Results,Technicianm
,1598304,1,2019-08-20,QUADRA,HAKAI,QOMA5,2,QU39,M,,QX8499,10,10.4351561,2019-08-20 11:25:50,2019-08-20 14:18:16,2020-03-28 00:00:00,,1000,"chris.mackenzie,chris.osullivan,emma.myers,isabelle.desmarais",1,,,,,,,,1000,,,0.03074164,0.025330007,0.056904853,0.051890202,0.057376746,0.260565513,,1.981728239,0.965079837,,0.082607802,,0.029067674,0,0.056496679,0.101539958,0.057295749,0.018174444,,0.384527491,0.035706032,0.075828495,,,0.168818746,0,,,0.395190956,0.083995605,0.546426795,1.981728239,2.139764877,,USC,,"1: Event Metadata QC'd by CO2: HPLC metadata QCd by BF",Results,Technicianm
,1598307,1,2019-08-20,QUADRA,HAKAI,QRAFT,1,QU38,M,,QX8500,5,3.5166155,2019-08-20 09:14:51,2019-08-20 14:06:07,2020-03-28 00:00:00,,1000,emma.myers,1,,,,,,,,1000,,,0,0.127526393,0,0.127864233,0.132922975,2.033590796,,9.764587114,0.558571514,,1.42163757,,0,0.616405273,0.246243341,0.452279009,0.742924352,0.800260064,,6.571210748,0.038459698,0,,,0.243163706,0,,,0.305322449,0.131488465,0.132953078,10.38099239,11.07951474,,USC,,"1: Event Metadata QC'd by CO2: HPLC metadata QCd by BF",Results,Technicianm
,1600796,1,2019-08-22,QUADRA,HAKAI,QOMD,1,QU29,M,,QX8501,5,,2019-08-22 09:41:40,2019-08-22 10:24:51,,,1000,chris.osullivan,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Event qcd by cm2: HPLC metadata QCd by BF3: Location in lab. was on station within 100m",Collected,Technicianm
,1599201,1,2019-08-29,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8502,0,,2019-08-29 10:55:58,2019-08-29 10:59:01,2020-03-28 00:00:00,,1000,"bryn.fedje,carolyn.prentice,katie.pocock",1,,,,,,,,1000,,,0,0.062863504,0.072028346,0.120720953,0.110198965,0.237290143,,2.191508762,0.507453456,,0.132545488,,0,0.071958884,0.061387279,0.113662745,0.189647811,0.131379161,,0.68919777,0.02878523,0.125252925,,,0.100945295,0.087083968,,,0.214789643,0.086319546,0.297381922,2.263467646,2.43851767,,USC,,"1: Event metadata QCd by EJ2: HPLC metadata QCd by BF",Results,Technicianm
,1599201,1,2019-08-29,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8503,5,5.9248337,2019-08-29 10:55:58,2019-08-29 10:59:01,2020-03-28 00:00:00,,1000,"bryn.fedje,carolyn.prentice,katie.pocock",1,,,,,,,,1000,,,0.032890971,0.028136909,0.065174795,0.110438643,0.062961585,0.137625102,,1.545189208,0.55509795,,0.07365658,,0.021542841,0,0.044169355,0.091904623,0.080045365,0.040210333,,0.29755141,0.029416607,0.077125018,,,0.102770767,0.081021713,,,0.240714145,0.09980261,0.251346732,1.545189208,1.681263187,,USC,,"1: Event metadata QCd by EJ2: HPLC metadata QCd by BF",Results,Technicianm
,1599201,1,2019-08-29,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8504,10,10.1675442,2019-08-29 10:55:58,2019-08-29 10:59:01,2020-03-28 00:00:00,,1000,"bryn.fedje,carolyn.prentice,katie.pocock",1,,,,,,,,1000,,,0,0,0.027001801,0.036919141,0.029501769,0.04523871,,0.64623516,0.202596556,,0.038753107,,0,0,0.030392512,0.028404798,0.049390228,0.021759629,,0.246658126,0,0.036459217,,,0.058117938,0,,,0.097851459,0.054167248,0.060716977,0.64623516,0.70503247,,USC,,"1: Event metadata QCd by EJ2: HPLC metadata QCd by BF",Results,Technicianm
,1599201,1,2019-08-29,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8505,20,19.5439109,2019-08-29 10:55:58,2019-08-29 10:59:01,2020-03-28 00:00:00,,1000,"bryn.fedje,carolyn.prentice,katie.pocock",1,,,,,,,,1000,,,0,0,0,0.006269979,0,0.026925133,,0.308911796,0.114788173,,0.020981745,,0,0,0,0.01565255,0.047469172,0.017025659,,0.184195565,0,0.033776683,,,0.047066401,0,,,0.068281102,0,0.029906368,0.308911796,0.324564346,,USC,,"1: Event metadata QCd by EJ2: HPLC metadata QCd by BF",Results,Technicianm
,1599201,1,2019-08-29,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8506,30,29.5835043,2019-08-29 10:55:58,2019-08-29 10:59:01,,,1000,"bryn.fedje,carolyn.prentice,katie.pocock",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Event metadata QCd by EJ2: HPLC metadata QCd by BF",Collected,Technicianm
,1599380,1,2019-08-31,CALVERT,HAKAI,QCS_V1,1,QCS01,M,,CX8250,5,5.3257499,2019-08-31 09:37:01,2019-08-31 15:52:00,2020-03-28 00:00:00,,1000,bryn.fedje,1,,,,,,,,1000,,,0.303612639,0.517673862,0.196569908,0.24320038,0.030932903,0.341522897,,4.448224084,0.670926194,,0.521429923,,0.314917789,0,0.106442975,0.272087843,0.422641906,0.082149025,,1.440731468,0,0.043570814,,,0.155411492,0.702858682,,,0.160533306,0.260408633,0.110857325,4.448224084,4.826754902,,USC,,"1: Metadata QC'd by ID2: Sampling Event QC'd by CO",Results,Technicianm
,1599469,1,2019-09-01,CALVERT,HAKAI,KWAK,1,KC10,M,,CX8248,5,5.7034921,2019-09-01 08:49:13,2019-09-01 15:32:56,2020-03-28 00:00:00,,1000,"bryn.fedje,chris.osullivan,isabelle.desmarais",1,,,,,,,,1000,,,0.062452912,0.18823972,0.14169591,0.183947359,0.05836045,0.366682724,,4.029341653,0.631193368,,0.375343,,0.147854989,0,0.074649765,0.220625443,0.222442475,0.031562337,,1.404513824,0,0.04106623,,,0.136274841,0.470937009,,,0.181450937,0.397052712,0.135696992,4.029341653,4.324616861,,USC,,"1: Event metadata QCd by BF2: Metadata QC'd by ID",Results,Technicianm
,1599679,1,2019-09-02,CALVERT,HAKAI,RVRS,1,DFO2,M,,CX8251,5,5.6158641,2019-09-02 12:12:30,2019-09-02 15:00:06,2020-03-28 00:00:00,,1000,"bryn.fedje,chris.osullivan,isabelle.desmarais",1,,,,,,,,1000,,,0,0,0.060032394,0.081889907,0.022666683,0.415189373,,5.951705966,0.190541049,,0.750003478,,0,0.441173346,0.262897945,0.274235707,0.335081086,0.03976137,,3.216970829,0,0.04180049,,,0.093872065,0.296341976,,,0,0.069594009,0.043167765,6.392879313,6.930012965,,USC,,"1: Metadata QC'd by ID2: Sampling Event QC'd by CO",Results,Technicianm
,1600779,1,2019-09-04,QUADRA,HAKAI,QOMA5,1,QU39,M,,QX8507,0,,2019-09-04 11:16:30,2019-09-04 12:23:15,2020-03-28 00:00:00,,1000,eva.jordison,1,,,,,,,,1000,,,0,0.091245269,0.056624881,0.093458958,0.053439247,0.394938116,,2.741640015,0.123371954,,0.324365096,,0,0.141139805,0.062813515,0.194071337,0.307419416,0.182444537,,1.472501511,0,0.044612795,,,0.050272344,0.136142619,,,0,0.054237523,0.079487018,2.88277982,3.139664672,,USC,,"1: Event metadata QCd by EJ2: HPLC sample metadata QC'd by CO",Results,Technicianm
,1600779,1,2019-09-04,QUADRA,HAKAI,QOMA5,1,QU39,M,,QX8508,5,6.0014152,2019-09-04 11:16:30,2019-09-04 12:23:15,2020-03-28 00:00:00,,1000,eva.jordison,1,,,,,,,,1000,,,0.075620689,0.097957397,0.144504197,0.219223807,0.077511721,0.406373075,,3.563937829,0.763936952,,0.251769203,,0.086172559,0,0.098601341,0.229235124,0.190186481,0.084581503,,1.007119845,0.037485646,0.096295524,,,0.142949359,0.193667327,,,0.290907397,0.113765102,0.627242384,3.563937829,3.891774294,,USC,,"1: Event metadata QCd by EJ2: HPLC sample metadata QC'd by CO",Results,Technicianm
,1600779,1,2019-09-04,QUADRA,HAKAI,QOMA5,1,QU39,M,,QX8509,10,10.462697,2019-09-04 11:16:30,2019-09-04 12:23:15,2020-03-28 00:00:00,,1000,eva.jordison,1,,,,,,,,1000,,,0.041831453,0.042253546,0.129790071,0.171409648,0.046348968,0.170640466,,2.078866945,0.430707384,,0.147405108,,0.036810712,0,0.0594241,0.152494786,0.081288612,0.02877373,,0.656096056,0.030750347,0.064104485,,,0.095039706,0.10525181,,,0.194615934,0.073739416,0.224776326,2.078866945,2.290785832,,USC,,"1: Event metadata QCd by EJ2: HPLC sample metadata QC'd by CO",Results,Technicianm
,1605905,1,2019-09-04,QUADRA,HAKAI,QRAFT,2,QU38,M,,QX8510,5,3.9953855,2019-09-04 09:55:26,2019-09-04 10:38:12,2020-03-28 00:00:00,,1000,eva.jordison,1,,,,,,,,1000,,,0,0.128539382,0.106568132,0.133987252,0.208412029,1.042226902,,4.531779417,0.369961052,,0.816006165,,0,0.438239482,0.119039542,0.117522059,0.595155881,0.3043292,,3.389268498,0,0.089862615,,,0,0.597493548,,,0.114398456,0.091455544,0.219654493,4.970018899,5.2065805,,USC,,"1: Event metadata QCd by EJ2: HPLC sample metadata QC'd by CO",Results,Technicianm
,1637959,1,2019-09-19,QUADRA,HAKAI,QOMA1,1,QU39,M,,QX8512,0,,2019-09-19 09:44:39,2019-09-19 11:57:32,2020-03-28 00:00:00,,1000,"carolyn.prentice,eva.jordison",1,,,,,,,,1000,,,0.06440331,0.06320158,0.076657524,0.149814717,0.05931549,0.23575568,,2.106624157,0.608467824,,0.177865473,,0.050300188,0,0.044207113,0.049961701,0.167374807,0.050828803,,0.646672628,0,0.086611453,,,0.126711596,0.135704809,,,0.26110569,0.13344378,0.354680404,2.106624157,2.200792971,,USC,,"1: Event metadata QCd by BF2: HPLC sample metadata QC'd by CO",Results,Technicianm
